Received packet: <01/01/2000,00:24:44.21,-0.71183,-0.69353,-0.00766,1316,-1188,-7960,8,11,-4,-84,325,-4,0,0,0,0,0,24.7109,1025.29,98268.22,257.40,9.495,839>
Received packet: <01/01/2000,00:24:44.73,-0.71182,-0.69352,-0.00759,1342,-1154,-7884,11,13,-8,-85,339,-17,0,0,0,0,0,24.7031,1025.33,98265.59,257.84,9.496,844>
Received packet: <01/01/2000,00:24:45.78,-0.71179,-0.69356,-0.00765,1346,-1212,-7882,11,13,-14,-89,335,-9,0,0,0,0,0,24.7109,1025.26,98273.45,257.17,9.496,854>
Received packet: <01/01/2000,00:24:46.82,-0.71196,-0.69337,-0.00770,1340,-1182,-7880,12,13,-8,-88,336,-3,0,0,0,0,0,24.7188,1025.31,98268.22,257.62,9.498,864>
Received packet: <01/01/2000,00:24:47.89,-0.71204,-0.69324,-0.00773,1324,-1190,-7910,12,14,-10,-92,335,-4,0,0,0,0,0,24.7188,1025.38,98270.84,257.40,9.497,874>
Received packet: <01/01/2000,00:24:48.41,-0.71192,-0.69338,-0.00772,1310,-1244,-7920,12,17,-6,-82,335,-11,0,0,0,0,0,24.6953,1025.42,98260.35,258.29,9.497,879>
Received packet: <01/01/2000,00:24:48.93,-0.71201,-0.69329,-0.00779,1340,-1212,-7932,13,10,-6,-79,332,-30,0,0,0,0,0,24.7031,1025.42,98262.97,258.07,9.497,884>
Received packet: <01/01/2000,00:24:49.45,-0.71199,-0.69331,-0.00789,1302,-1202,-7886,11,15,-7,-73,349,-27,0,0,0,0,0,24.7188,1025.44,98260.35,258.29,9.497,889>
Received packet: <01/01/2000,00:24:49.98,-0.71212,-0.69319,-0.00778,1296,-1170,-7920,10,16,-7,-72,350,-23,0,0,0,0,0,24.7188,1025.37,98262.97,258.07,9.498,894>
Received packet: <01/01/2000,00:24:50.50,-0.71214,-0.69318,-0.00767,1302,-1158,-7888,13,15,-6,-77,342,-28,0,0,0,0,0,24.6953,1025.29,98260.35,258.29,9.498,899>
Received packet: <01/01/2000,00:24:51.55,-0.71224,-0.69307,-0.00758,1356,-1200,-7924,10,17,-14,-83,339,-13,0,0,0,0,0,24.7109,1025.44,98268.22,257.62,9.498,909>
Received packet: <01/01/2000,00:24:52.60,-0.71235,-0.69296,-0.00752,1346,-1192,-7932,8,15,-6,-93,336,-10,0,0,0,0,0,24.7188,1025.48,98262.97,258.07,9.500,919>
Received packet: <01/01/2000,00:24:53.64,-0.71238,-0.69293,-0.00751,1266,-1170,-7898,12,13,-6,-96,337,-7,0,0,0,0,0,24.7422,1025.40,98265.59,257.84,9.499,929>
